"","UNMAPPED","UNINTEGRATED","12DICHLORETHDEG-PWY: 1,2-dichloroethane degradation","1CMET2-PWY: folate transformations III (E. coli)","3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation","ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast","ANAEROFRUCAT-PWY: homolactic fermentation","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis","ARGININE-SYN4-PWY: L-ornithine biosynthesis II","ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)","ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)","ARO-PWY: chorismate biosynthesis I","ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis","AST-PWY: L-arginine degradation II (AST pathway)","BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I","BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis","CALVIN-PWY: Calvin-Benson-Bassham cycle","CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate","CENTFERM-PWY: pyruvate fermentation to butanoate","CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)","CITRULBIO-PWY: L-citrulline biosynthesis","COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)","COA-PWY: coenzyme A biosynthesis I (prokaryotic)","COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I","COLANSYN-PWY: colanic acid building blocks biosynthesis","COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis","CRNFORCAT-PWY: creatinine degradation I","DAPLYSINESYN-PWY: L-lysine biosynthesis I","DARABCATK12-PWY: D-arabinose degradation I","DENITRIFICATION-PWY: nitrate reduction I (denitrification)","DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II","DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis","ECASYN-PWY: enterobacterial common antigen biosynthesis","FAO-PWY: fatty acid &beta;-oxidation I (generic)","FASYN-ELONG-PWY: fatty acid elongation -- saturated","FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)","FERMENTATION-PWY: mixed acid fermentation","FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage","FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation","FUCCAT-PWY: fucose degradation","GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation","GALACTARDEG-PWY: D-galactarate degradation I","GALACTITOLCAT-PWY: galactitol degradation","GALACTUROCAT-PWY: D-galacturonate degradation I","GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation","GLUCARDEG-PWY: D-glucarate degradation I","GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation","GLUCONEO-PWY: gluconeogenesis I","GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation","GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation","GLUDEG-I-PWY: GABA shunt","GLUTORN-PWY: L-ornithine biosynthesis I","GLYCOCAT-PWY: glycogen degradation I","GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)","GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation","GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway","GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass","GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)","GLYOXYLATE-BYPASS: glyoxylate cycle","GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol","HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate","HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)","HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)","HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)","HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)","HISDEG-PWY: L-histidine degradation I","HISTSYN-PWY: L-histidine biosynthesis","HOMOSER-METSYN-PWY: L-methionine biosynthesis I","HSERMETANA-PWY: L-methionine biosynthesis III","ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)","KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis","KETOGLUCONMET-PWY: ketogluconate metabolism","LACTOSECAT-PWY: lactose and galactose degradation I","LIPASYN-PWY: phospholipases","LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis","MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis","METH-ACETATE-PWY: methanogenesis from acetate","METHANOGENESIS-PWY: methanogenesis from H2 and CO2","METHGLYUT-PWY: superpathway of methylglyoxal degradation","METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis","NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)","NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)","NONMEVIPP-PWY: methylerythritol phosphate pathway I","NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I","OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)","ORNDEG-PWY: superpathway of ornithine degradation","P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)","P108-PWY: pyruvate fermentation to propanoate I","P122-PWY: heterolactic fermentation","P124-PWY: Bifidobacterium shunt","P125-PWY: superpathway of (R,R)-butanediol biosynthesis","P161-PWY: acetylene degradation (anaerobic)","P162-PWY: L-glutamate degradation V (via hydroxyglutarate)","P164-PWY: purine nucleobases degradation I (anaerobic)","P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)","P221-PWY: octane oxidation","P23-PWY: reductive TCA cycle I","P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I","P41-PWY: pyruvate fermentation to acetate and (S)-lactate I","P42-PWY: incomplete reductive TCA cycle","P441-PWY: superpathway of N-acetylneuraminate degradation","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","P621-PWY: nylon-6 oligomer degradation","PANTO-PWY: phosphopantothenate biosynthesis I","PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)","PENTOSE-P-PWY: pentose phosphate pathway","PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)","PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)","POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II","POLYAMSYN-PWY: superpathway of polyamine biosynthesis I","POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)","PPGPPMET-PWY: ppGpp metabolism","PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)","PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis","PWY-1042: glycolysis IV","PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis","PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)","PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type","PWY-2941: L-lysine biosynthesis II","PWY-2942: L-lysine biosynthesis III","PWY-3001: superpathway of L-isoleucine biosynthesis I","PWY-3801: sucrose degradation II (sucrose synthase)","PWY-3841: folate transformations II (plants)","PWY-4041: &gamma;-glutamyl cycle","PWY-4984: urea cycle","PWY-5005: biotin biosynthesis II","PWY-5022: 4-aminobutanoate degradation V","PWY-5028: L-histidine degradation II","PWY-5030: L-histidine degradation III","PWY-5097: L-lysine biosynthesis VI","PWY-5100: pyruvate fermentation to acetate and lactate II","PWY-5103: L-isoleucine biosynthesis III","PWY-5104: L-isoleucine biosynthesis IV","PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)","PWY-5130: 2-oxobutanoate degradation I","PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)","PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)","PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)","PWY-5188: tetrapyrrole biosynthesis I (from glutamate)","PWY-5189: tetrapyrrole biosynthesis II (from glycine)","PWY-5198: factor 420 biosynthesis II (mycobacteria)","PWY-5209: methyl-coenzyme M oxidation to CO2","PWY-5265: peptidoglycan biosynthesis II (staphylococci)","PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)","PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)","PWY-5367: petroselinate biosynthesis","PWY-5384: sucrose degradation IV (sucrose phosphorylase)","PWY-5392: reductive TCA cycle II","PWY-5417: catechol degradation III (ortho-cleavage pathway)","PWY-5431: aromatic compounds degradation via &beta;-ketoadipate","PWY-5484: glycolysis II (from fructose 6-phosphate)","PWY-5497: purine nucleobases degradation II (anaerobic)","PWY-5505: L-glutamate and L-glutamine biosynthesis","PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II","PWY-5531: 3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)","PWY-561: superpathway of glyoxylate cycle and fatty acid degradation","PWY-5656: mannosylglycerate biosynthesis I","PWY-5659: GDP-mannose biosynthesis","PWY-5667: CDP-diacylglycerol biosynthesis I","PWY-5675: nitrate reduction V (assimilatory)","PWY-5676: acetyl-CoA fermentation to butanoate II","PWY-5677: succinate fermentation to butanoate","PWY-5686: UMP biosynthesis I","PWY-5690: TCA cycle II (plants and fungi)","PWY-5705: allantoin degradation to glyoxylate III","PWY-5723: Rubisco shunt","PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis","PWY-5838: superpathway of menaquinol-8 biosynthesis I","PWY-5840: superpathway of menaquinol-7 biosynthesis","PWY-5845: superpathway of menaquinol-9 biosynthesis","PWY-5850: superpathway of menaquinol-6 biosynthesis","PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)","PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I","PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I","PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis","PWY-5896: superpathway of menaquinol-10 biosynthesis","PWY-5897: superpathway of menaquinol-11 biosynthesis","PWY-5898: superpathway of menaquinol-12 biosynthesis","PWY-5899: superpathway of menaquinol-13 biosynthesis","PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)","PWY-5913: partial TCA cycle (obligate autotrophs)","PWY-5918: superpathway of heme b biosynthesis from glutamate","PWY-5920: superpathway of heme b biosynthesis from glycine","PWY-5941: glycogen degradation II","PWY-5971: palmitate biosynthesis (type II fatty acid synthase)","PWY-5972: stearate biosynthesis I (animals)","PWY-5973: cis-vaccenate biosynthesis","PWY-5981: CDP-diacylglycerol biosynthesis III","PWY-5989: stearate biosynthesis II (bacteria and plants)","PWY-5994: palmitate biosynthesis (type I fatty acid synthase)","PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I","PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II","PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II","PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II","PWY-6143: CMP-pseudaminate biosynthesis","PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I","PWY-6148: tetrahydromethanopterin biosynthesis","PWY-6151: S-adenosyl-L-methionine salvage I","PWY-6160: 3-dehydroquinate biosynthesis II (archaea)","PWY-6163: chorismate biosynthesis from 3-dehydroquinate","PWY-6165: chorismate biosynthesis II (archaea)","PWY-6167: flavin biosynthesis II (archaea)","PWY-6168: flavin biosynthesis III (fungi)","PWY-6182: superpathway of salicylate degradation","PWY-6185: 4-methylcatechol degradation (ortho cleavage)","PWY-621: sucrose degradation III (sucrose invertase)","PWY-622: starch biosynthesis","PWY-6270: isoprene biosynthesis I","PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis","PWY-6281: L-selenocysteine biosynthesis II (archaea and eukaryotes)","PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","PWY-6285: superpathway of fatty acids biosynthesis (E. coli)","PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)","PWY-6293: superpathway of L-cysteine biosynthesis (fungi)","PWY-6305: superpathway of putrescine biosynthesis","PWY-6317: D-galactose degradation I (Leloir pathway)","PWY-6349: CDP-archaeol biosynthesis","PWY-6350: archaetidylinositol biosynthesis","PWY-6353: purine nucleotides degradation II (aerobic)","PWY-6385: peptidoglycan biosynthesis III (mycobacteria)","PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)","PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)","PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)","PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)","PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)","PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)","PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis","PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation","PWY-6519: 8-amino-7-oxononanoate biosynthesis I","PWY-6527: stachyose degradation","PWY-6531: mannitol cycle","PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III","PWY-6549: L-glutamine biosynthesis III","PWY-6562: norspermidine biosynthesis","PWY-6572: chondroitin sulfate degradation I (bacterial)","PWY-6588: pyruvate fermentation to acetone","PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation","PWY-6595: superpathway of guanosine nucleotides degradation (plants)","PWY-6606: guanosine nucleotides degradation II","PWY-6607: guanosine nucleotides degradation I","PWY-6608: guanosine nucleotides degradation III","PWY-6609: adenine and adenosine salvage III","PWY-6612: superpathway of tetrahydrofolate biosynthesis","PWY-6628: superpathway of L-phenylalanine biosynthesis","PWY-6630: superpathway of L-tyrosine biosynthesis","PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate","PWY-6700: queuosine biosynthesis I (de novo)","PWY-6703: preQ0 biosynthesis","PWY-6731: starch degradation III","PWY-6749: CMP-legionaminate biosynthesis I","PWY-6763: salicortin biosynthesis","PWY-6803: phosphatidylcholine acyl editing","PWY-6807: xyloglucan degradation II (exoglucanase)","PWY-6823: molybdopterin biosynthesis","PWY-6859: all-trans-farnesol biosynthesis","PWY-6876: isopropanol biosynthesis (engineered)","PWY-6895: superpathway of thiamine diphosphate biosynthesis II","PWY-6897: thiamine diphosphate salvage II","PWY-6901: superpathway of glucose and xylose degradation","PWY-6902: chitin degradation II (Vibrio)","PWY-6906: chitin derivatives degradation","PWY-6922: L-N&delta;-acetylornithine biosynthesis","PWY-6936: seleno-amino acid biosynthesis (plants)","PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis","PWY-6961: L-ascorbate degradation II (bacterial, aerobic)","PWY-6969: TCA cycle V (2-oxoglutarate synthase)","PWY-6992: 1,5-anhydrofructose degradation","PWY-7013: (S)-propane-1,2-diol degradation","PWY-702: L-methionine biosynthesis II","PWY-7094: fatty acid salvage","PWY-7111: pyruvate fermentation to isobutanol (engineered)","PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type","PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type","PWY-7118: chitin deacetylation","PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)","PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I","PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II","PWY-7196: superpathway of pyrimidine ribonucleosides salvage","PWY-7197: pyrimidine deoxyribonucleotide phosphorylation","PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV","PWY-7199: pyrimidine deoxyribonucleosides salvage","PWY-7208: superpathway of pyrimidine nucleobases salvage","PWY-7209: superpathway of pyrimidine ribonucleosides degradation","PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP","PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","PWY-7221: guanosine ribonucleotides de novo biosynthesis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I","PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I","PWY-7237: myo-, chiro- and scyllo-inositol degradation","PWY-7238: sucrose biosynthesis II","PWY-7242: D-fructuronate degradation","PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast)","PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II","PWY-7254: TCA cycle VII (acetate-producers)","PWY-7268: cytosolic NADPH production (yeast)","PWY-7269: mitochondrial NADPH production (yeast)","PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II","PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis","PWY-7294: D-xylose degradation IV","PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis","PWY-7315: dTDP-N-acetylthomosamine biosynthesis","PWY-7316: dTDP-N-acetylviosamine biosynthesis","PWY-7317: superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis","PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis","PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis","PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)","PWY-7345: superpathway of anaerobic sucrose degradation","PWY-7356: thiamine diphosphate salvage IV (yeast)","PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)","PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II","PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)","PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)","PWY-7385: 1,3-propanediol biosynthesis (engineered)","PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)","PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)","PWY-7392: taxadiene biosynthesis (engineered)","PWY-7400: L-arginine biosynthesis IV (archaebacteria)","PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide)","PWY-7456: &beta;-(1,4)-mannan degradation","PWY-7560: methylerythritol phosphate pathway II","PWY-7616: methanol oxidation to carbon dioxide","PWY-7663: gondoate biosynthesis (anaerobic)","PWY-7664: oleate biosynthesis IV (anaerobic)","PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis","PWY-7723: bacterial bioluminescence","PWY-7761: NAD salvage pathway II (PNC IV cycle)","PWY-7790: UMP biosynthesis II","PWY-7791: UMP biosynthesis III","PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)","PWY-7851: coenzyme A biosynthesis II (eukaryotic)","PWY-7858: (5Z)-dodecenoate biosynthesis II","PWY-7883: anhydromuropeptides recycling II","PWY-7942: 5-oxo-L-proline metabolism","PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)","PWY-7977: L-methionine biosynthesis IV","PWY-7992: superpathway of menaquinol-8 biosynthesis III","PWY-8004: Entner-Doudoroff pathway I","PWY-801: homocysteine and cysteine interconversion","PWY-8073: lipid IVA biosynthesis (P. putida)","PWY-8086: (S)-lactate fermentation to propanoate, acetate and hydrogen","PWY-8112: factor 420 biosynthesis I (archaea)","PWY-8113: 3PG-factor 420 biosynthesis","PWY0-862: (5Z)-dodecenoate biosynthesis I","PWY1ZNC-1: assimilatory sulfate reduction IV","PWY3O-4107: NAD salvage pathway V (PNC V cycle)","PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)","PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)","PWY66-388: ceramide degradation by &alpha;-oxidation","PWY66-389: phytol degradation","PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)","PWY66-399: gluconeogenesis III","PWY66-409: superpathway of purine nucleotide salvage","PWY66-429: fatty acid biosynthesis initiation (mitochondria)","PWY66-430: myristate biosynthesis (mitochondria)","PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)","PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)"
"UBX",532009,439193,0,236.71,0,0,130.633,256.847,27.4077,68.3723,237.336,223.433,299.124,148.249,0,11.9049,290.615,238.301,0,41.8957,0,63.3791,278.94,266.461,63.44,78.267,264.554,0,47.9168,0,0,15.4193,357.772,0,0,11.2589,0,40.4871,23.0168,22.233,12.7857,27.9787,5.03391,0,40.4041,47.9199,1.43111,5.03391,86.0098,87.2083,46.1898,12.9777,189.412,76.0332,234.019,0,37.6365,0,151.857,0,7.12703,0,4.69137,15.4646,15.8197,0,91.0365,221.748,0,144.657,309.626,0,0,7.9318,0,0,0,28.426,0,2.60159,0,0,35.5012,344.703,160.93,180.739,0,0,10.2184,0,12.0604,0,0,0,9.50381,8.22794,0,11.024,0,105.811,49.9355,0,10.3391,0,259.231,255.673,91.6844,357.326,186.24,9.68424,15.0459,45.0475,15.059,0,16.7577,363.93,94.6152,22.0925,29.1962,51.1904,259.551,201.496,0,294.863,15.9395,53.9852,62.2816,0,0,72.694,297.196,105.811,281.576,0,73.2841,36.3205,0,0,183.659,72.9586,0,0,0,0,0,0,0,60.5754,0,0,0,140.998,0,69.8906,0,0,0,0,66.5543,235.723,0,15.9588,0,377.164,0,0,0,2.83171,9.1747,9.00536,0,0,0,0,6.22359,0,0,8.15259,8.15259,8.15259,0,18.8205,0,0,207.046,0,0,218.659,3.63356,8.52031,0,312.746,333.303,153.076,197.233,4.1956,179.672,0,279.371,0,324.222,0,0,0,0,0,58.8969,0,196.737,333.303,0,8.55511,0,0,49.535,3.71448,34.9947,121.524,0,0,23.745,355.576,368.648,367.192,0,0,44.8683,0,0,37.3114,10.2594,93.2068,7.30859,4.96634,33.3149,0,4.06232,0,50.9339,9.64633,10.7174,10.7174,14.1425,382.522,15.784,138.44,147.668,0,286.8,225.936,59.3742,3.39763,0,0,0,74.5291,29.0749,0,68.5996,225.826,86.4427,15.8603,23.381,0,133.455,0,0,53.9921,0,26.9171,27.9891,0,232.732,16.1364,31.5064,0,0,4.982,4.11374,0,95.6851,45.8425,284.978,137.472,7.0026,5.48972,9.08332,114.636,351.995,114.636,174.906,249.311,125.423,277.047,37.5167,0,244.364,0,0,0,132.925,0,0,0,0,0,0,59.1401,73.6074,0,55.9411,35.2416,226.156,1.66312,19.0142,0,0,0,0,58.4513,149.691,1.57705,59.8818,190.282,0,202.443,10.5892,0,0,81.2684,377.164,377.164,0,266.461,6.32422,16.3142,0,365.763,229.387,4.32074,29.6636,2.27368,35.5012,0,0,0,11.492,10.1129,13.0526,161.269,161.269,0,2.89724,3.7539,0,28.1162,154.597,209.335,0,16.7984,187.885
"BUP",455057,513374,0,215.544,0,0,105.727,321.188,0,101.372,231.826,215.325,270.745,299.863,0,50.1504,448.277,228.923,0,24.773,0,139.075,281.54,275.429,69.7832,101.424,262.97,0,21.9213,0,0,0,555.417,0,0,54.0404,0,32.2074,8.47342,8.5924,3.99778,26.4963,4.13021,0,48.2322,40.3923,1.82613,4.13021,39.658,0,71.6976,30.5423,226.318,116.548,201.175,0,28.2702,0,105.747,0,2.51788,0,0,4.77305,5.25486,0,96.0414,314.208,0,99.0693,464.1,0,0,0,0,0,0,12.4599,0,0,0,0,56.8937,349.611,100.605,88.5773,0,0,0,0,0,1.79178,0,0,0,4.45393,0,0,0,79.998,17.0252,0,0,0,319.371,283.71,86.4789,429.365,266.065,0,0,50.2814,0,0,0,446.148,170.431,0,2.17799,80.8048,355.135,179.211,0,301.967,5.86472,120.531,2.88986,0,0,94.7436,373.728,79.998,440.308,0,103.968,28.4653,0,0,235.058,52.483,0,0,0,0,0,0,3.88767,98.3562,0,0,0,101.204,0,107.668,0,0,0,0,99.9338,308.241,0,3.25311,0,492.775,0,0,0,2.76038,9.08427,8.76827,0,0,0,0,6.11131,0,0,8.02662,8.02662,8.02662,0,1.67306,0,0,198.38,54.4415,0,283.845,0,42.0521,0,321.574,448.214,125.437,166.705,0,255.106,0,270.972,0,323.597,0,0,79.2021,0,0,112.967,0,135.35,448.214,0,42.6182,11.267,0,62.6177,0,62.0015,130.588,0,0,33.5596,418.823,438.557,450.02,10.0795,0,18.8959,0,4.51863,42.7548,47.4394,77.2497,6.18622,36.1688,4.7483,0,9.54973,0,30.5405,9.5243,13.8595,10.5774,24.836,437.989,5.71814,102.837,87.0108,0,409.048,258.29,55.424,3.83279,0,0,0,63.1601,34.3893,0,0,268.115,96.2423,58.5913,48.5294,0,72.3683,0,0,24.8512,0,4.1574,13.5978,0,212.802,4.67372,2.59754,0,0,35.7695,0,0,67.2883,30.1465,285.798,114.498,0,36.4843,15.9155,87.1405,460.515,87.1405,147.095,222.427,304.434,275.497,60.4252,0,225.198,0,0,0,126.602,0,0,0,0,0,0,95.2744,11.9953,0,42.8501,3.51864,237.675,5.40325,0,0,0,0,0,76.6894,178.939,10.2107,70.2337,131.077,0,254.559,48.2707,3.46166,0,16.4969,492.775,492.775,0,275.429,0,4.17286,0,432.244,261.953,13.7626,22.9127,0,56.8937,0,0,0,42.2555,0,0,221.801,221.801,0,0,0,0,0,81.3191,305.089,0,0,250.16
